,Year,State,STATE_NAME,REGION_NAME,OFFENSE_SUBCAT_NAME,ACTUAL_COUNT,UNFOUNDED_COUNT,CLEARED_COUNT,JUVENILE_CLEARED_COUNT,ht_happ
438,2019,CO,Colorado,West,Commercial Sex Acts,2,0,2,0,1
439,2019,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
440,2019,TX,Texas,South,Commercial Sex Acts,5,0,0,0,1
441,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
442,2018,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
443,2018,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
444,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
445,2017,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
446,2019,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
447,2019,TN,Tennessee,South,Commercial Sex Acts,3,0,0,0,1
448,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
449,2020,TN,Tennessee,South,Commercial Sex Acts,3,0,2,0,1
450,2020,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
451,2020,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
452,2020,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
453,2020,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
454,2020,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
455,2020,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
456,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
457,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
458,2020,TX,Texas,South,Involuntary Servitude,2,0,2,2,1
459,2020,TX,Texas,South,Involuntary Servitude,2,0,1,0,1
460,2020,TX,Texas,South,Involuntary Servitude,3,0,4,1,1
461,2020,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
462,2020,TX,Texas,South,Involuntary Servitude,1,0,1,1,1
463,2020,TX,Texas,South,Involuntary Servitude,4,0,4,1,1
464,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
465,2020,TX,Texas,South,Involuntary Servitude,1,0,1,1,1
466,2018,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
467,2019,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
468,2019,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
469,2020,GA,Georgia,South,Involuntary Servitude,1,0,0,0,1
470,2020,GA,Georgia,South,Commercial Sex Acts,9,0,8,0,1
471,2019,NB,Nebraska,Midwest,Commercial Sex Acts,1,0,0,0,1
472,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,4,0,3,0,1
473,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,4,0,1
474,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,3,1,1
475,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,5,0,1,0,1
476,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,9,0,3,0,1
477,2019,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,0,0,1
478,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,5,0,1
479,2017,MO,Missouri,Midwest,Commercial Sex Acts,3,0,0,0,1
480,2017,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
481,2017,TX,Texas,South,Commercial Sex Acts,7,0,6,0,1
482,2020,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
483,2020,GA,Georgia,South,Involuntary Servitude,1,0,1,0,1
484,2020,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
485,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
486,2020,GA,Georgia,South,Commercial Sex Acts,1,0,1,0,1
487,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
488,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
489,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
490,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
491,2019,MD,Maryland,South,Commercial Sex Acts,3,0,1,0,1
492,2020,MD,Maryland,South,Commercial Sex Acts,2,0,1,0,1
493,2020,GA,Georgia,South,Involuntary Servitude,2,0,0,0,1
494,2020,GA,Georgia,South,Involuntary Servitude,1,0,0,0,1
495,2019,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
496,2019,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
497,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
498,2018,CO,Colorado,West,Commercial Sex Acts,3,0,0,0,1
499,2017,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
500,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
501,2018,CO,Colorado,West,Commercial Sex Acts,2,0,1,0,1
502,2019,CO,Colorado,West,Commercial Sex Acts,4,0,2,0,1
503,2019,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
504,2019,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
505,2019,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
506,2018,KY,Kentucky,South,Involuntary Servitude,8,0,0,0,1
507,2017,KY,Kentucky,South,Involuntary Servitude,1,0,0,0,1
508,2020,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
509,2020,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
510,2020,GA,Georgia,South,Commercial Sex Acts,2,0,1,0,1
511,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
513,2020,MD,Maryland,South,Commercial Sex Acts,2,0,0,0,1
514,2020,WA,Washington,West,Involuntary Servitude,1,0,0,0,1
515,2017,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
516,2019,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
517,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
518,2019,WA,Washington,West,Commercial Sex Acts,1,0,1,0,1
519,2019,WA,Washington,West,Commercial Sex Acts,2,0,2,0,1
520,2020,WV,West Virginia,South,Commercial Sex Acts,2,0,0,0,1
521,2019,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
522,2017,MA,Massachusetts,Northeast,Commercial Sex Acts,1,0,0,0,1
523,2019,NC,North Carolina,South,Commercial Sex Acts,1,0,0,0,1
524,2017,MI,Michigan,Midwest,Involuntary Servitude,1,0,0,0,1
543,2015,TX,Texas,South,Commercial Sex Acts,4,0,1,0,1
544,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
545,2015,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
546,2015,AR,Arkansas,South,Commercial Sex Acts,1,0,1,0,1
547,2015,AR,Arkansas,South,Commercial Sex Acts,1,0,1,0,1
548,2015,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
549,2015,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
550,2015,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,1,0,1
551,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
552,2015,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
553,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
554,2015,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,0,0,1
555,2015,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,2,0,1
557,2015,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
558,2015,TX,Texas,South,Involuntary Servitude,5,3,2,0,1
559,2015,HI,Hawaii,West,Commercial Sex Acts,1,0,0,0,1
560,2015,AR,Arkansas,South,Commercial Sex Acts,1,0,0,0,1
561,2015,CO,Colorado,West,Commercial Sex Acts,4,0,0,0,1
562,2015,MA,Massachusetts,Northeast,Involuntary Servitude,1,0,0,0,1
563,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
564,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
565,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
566,2015,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,3,0,1
567,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
568,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
569,2015,NV,Nevada,West,Commercial Sex Acts,12,0,2,0,1
570,2015,NV,Nevada,West,Involuntary Servitude,1,0,0,0,1
571,2015,NV,Nevada,West,Commercial Sex Acts,18,0,4,0,1
573,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
574,2015,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
575,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
576,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
577,2015,TN,Tennessee,South,Commercial Sex Acts,3,0,0,0,1
579,2015,AR,Arkansas,South,Commercial Sex Acts,1,0,0,0,1
580,2015,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
581,2015,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
582,2015,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
583,2015,IL,Illinois,Midwest,Commercial Sex Acts,3,0,0,0,1
584,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
585,2015,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,1,0,1
586,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
587,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
588,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
589,2015,NV,Nevada,West,Commercial Sex Acts,6,0,2,0,1
590,2015,WA,Washington,West,Commercial Sex Acts,2,0,0,0,1
591,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
592,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
593,2015,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
595,2015,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
596,2015,OK,Oklahoma,South,Commercial Sex Acts,2,0,0,0,1
597,2015,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
598,2015,TN,Tennessee,South,Commercial Sex Acts,8,0,7,0,1
603,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
609,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
610,2019,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
611,2020,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
612,2020,KY,Kentucky,South,Commercial Sex Acts,2,0,2,0,1
613,2020,NV,Nevada,West,Commercial Sex Acts,12,0,5,0,1
614,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
615,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
616,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
617,2015,TX,Texas,South,Commercial Sex Acts,3,0,3,0,1
618,2015,TX,Texas,South,Involuntary Servitude,16,0,16,0,1
619,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
620,2015,NV,Nevada,West,Commercial Sex Acts,2,0,1,0,1
621,2015,NV,Nevada,West,Commercial Sex Acts,2,0,0,0,1
622,2015,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
623,2015,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
624,2015,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
625,2015,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
626,2015,IL,Illinois,Midwest,Commercial Sex Acts,4,0,0,0,1
627,2015,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
628,2015,SC,South Carolina,South,Commercial Sex Acts,2,0,0,0,1
629,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
630,2015,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
631,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
632,2015,OK,Oklahoma,South,Involuntary Servitude,1,0,0,0,1
633,2015,OK,Oklahoma,South,Commercial Sex Acts,3,0,1,1,1
634,2015,SC,South Carolina,South,Commercial Sex Acts,2,0,0,0,1
635,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
636,2015,CO,Colorado,West,Commercial Sex Acts,2,0,0,0,1
637,2015,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
638,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
639,2015,MN,Minnesota,Midwest,Commercial Sex Acts,7,0,6,0,1
640,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
641,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
642,2015,MN,Minnesota,Midwest,Commercial Sex Acts,7,0,7,0,1
643,2015,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
644,2015,SC,South Carolina,South,Involuntary Servitude,3,0,0,0,1
645,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
646,2015,TN,Tennessee,South,Commercial Sex Acts,2,0,0,0,1
647,2015,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
648,2015,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
649,2015,MI,Michigan,Midwest,Commercial Sex Acts,3,0,0,0,1
650,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
651,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
652,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
653,2015,NV,Nevada,West,Commercial Sex Acts,24,0,4,1,1
654,2015,NV,Nevada,West,Commercial Sex Acts,1,0,1,0,1
655,2015,OH,Ohio,Midwest,Involuntary Servitude,1,0,1,1,1
656,2015,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
657,2015,OK,Oklahoma,South,Commercial Sex Acts,1,0,1,0,1
658,2019,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
659,2015,NV,Nevada,West,Commercial Sex Acts,2,0,2,0,1
660,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
661,2015,TN,Tennessee,South,Involuntary Servitude,1,0,1,0,1
662,2015,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
663,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
664,2015,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
665,2015,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
666,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
667,2015,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
668,2015,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
669,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
670,2015,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
671,2015,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
672,2015,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
673,2015,TX,Texas,South,Involuntary Servitude,3,0,0,0,1
674,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
675,2017,TN,Tennessee,South,Involuntary Servitude,1,0,0,0,1
676,2015,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
677,2015,TX,Texas,South,Commercial Sex Acts,2,0,0,0,1
678,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
679,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
680,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
681,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
682,2015,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
683,2015,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
684,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
685,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
686,2015,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
687,2015,TX,Texas,South,Commercial Sex Acts,2,2,0,0,1
688,2015,TX,Texas,South,Involuntary Servitude,9,0,2,0,1
689,2015,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
690,2015,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
691,2015,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
692,2015,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
693,2015,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
694,2015,TX,Texas,South,Commercial Sex Acts,2,0,2,0,1
695,2015,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
696,2015,TX,Texas,South,Involuntary Servitude,6,1,2,0,1
697,2015,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
698,2015,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
699,2015,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
700,2015,IL,Illinois,Midwest,Commercial Sex Acts,3,0,0,0,1
701,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
702,2015,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
703,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
704,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
705,2019,VT,Vermont,Northeast,Commercial Sex Acts,1,0,0,0,1
706,2019,VT,Vermont,Northeast,Commercial Sex Acts,1,0,0,0,1
707,2020,CT,Connecticut,Northeast,Involuntary Servitude,1,0,0,0,1
708,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
709,2018,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
710,2018,MI,Michigan,Midwest,Commercial Sex Acts,1,0,0,0,1
711,2018,WA,Washington,West,Commercial Sex Acts,7,0,5,0,1
712,2019,VA,Virginia,South,Commercial Sex Acts,2,0,2,0,1
713,2019,VA,Virginia,South,Commercial Sex Acts,1,0,0,0,1
714,2018,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
715,2020,WA,Washington,West,Commercial Sex Acts,7,0,7,0,1
716,2019,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
717,2020,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
718,2018,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
719,2015,OR,Oregon,West,Involuntary Servitude,1,0,0,0,1
720,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,0,0,1
721,2019,CO,Colorado,West,Involuntary Servitude,1,0,0,0,1
722,2019,NV,Nevada,West,Commercial Sex Acts,11,0,3,0,1
723,2019,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
724,2019,NV,Nevada,West,Commercial Sex Acts,13,0,3,0,1
725,2018,NV,Nevada,West,Commercial Sex Acts,15,0,5,0,1
726,2018,WA,Washington,West,Involuntary Servitude,1,0,0,0,1
727,2019,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
728,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
729,2019,MN,Minnesota,Midwest,Commercial Sex Acts,3,0,0,0,1
730,2019,MN,Minnesota,Midwest,Commercial Sex Acts,2,0,2,0,1
731,2019,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,1,0,1
732,2019,NJ,New Jersey,Northeast,Involuntary Servitude,1,0,1,0,1
733,2018,NV,Nevada,West,Commercial Sex Acts,24,0,6,1,1
734,2020,NV,Nevada,West,Commercial Sex Acts,10,0,7,0,1
735,2019,NV,Nevada,West,Commercial Sex Acts,16,0,8,0,1
736,2018,NV,Nevada,West,Commercial Sex Acts,15,0,6,0,1
737,2018,NV,Nevada,West,Commercial Sex Acts,12,0,6,0,1
738,2019,MD,Maryland,South,Commercial Sex Acts,1,0,0,0,1
739,2020,FL,Florida,South,Involuntary Servitude,2,0,0,0,1
740,2019,AZ,Arizona,West,Commercial Sex Acts,3,0,0,0,1
741,2020,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
742,2020,IN,Indiana,Midwest,Commercial Sex Acts,1,0,1,1,1
743,2020,LA,Louisiana,South,Commercial Sex Acts,1,0,1,0,1
744,2017,MN,Minnesota,Midwest,Commercial Sex Acts,1,0,0,0,1
745,2017,CO,Colorado,West,Commercial Sex Acts,1,0,1,0,1
746,2019,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
747,2020,TX,Texas,South,Commercial Sex Acts,4,0,0,0,1
748,2020,TX,Texas,South,Involuntary Servitude,6,0,3,1,1
749,2019,TN,Tennessee,South,Commercial Sex Acts,1,0,1,0,1
750,2019,NH,New Hampshire,Northeast,Commercial Sex Acts,1,0,0,0,1
751,2020,SC,South Carolina,South,Commercial Sex Acts,2,0,0,0,1
752,2020,SC,South Carolina,South,Commercial Sex Acts,1,0,0,0,1
753,2020,SC,South Carolina,South,Commercial Sex Acts,1,0,1,0,1
754,2019,GA,Georgia,South,Involuntary Servitude,2,0,0,0,1
755,2019,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
756,2019,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
757,2019,GA,Georgia,South,Involuntary Servitude,1,0,0,0,1
758,2019,GA,Georgia,South,Commercial Sex Acts,2,0,0,0,1
759,2020,GA,Georgia,South,Commercial Sex Acts,1,0,0,0,1
760,2020,GA,Georgia,South,Commercial Sex Acts,3,0,0,0,1
761,2019,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
762,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
763,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
764,2018,TX,Texas,South,Involuntary Servitude,1,0,0,0,1
765,2018,WA,Washington,West,Commercial Sex Acts,2,0,2,0,1
766,2018,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
767,2018,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
768,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,2,0,0,0,1
769,2017,OK,Oklahoma,South,Commercial Sex Acts,1,0,0,0,1
770,2018,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
771,2018,AZ,Arizona,West,Commercial Sex Acts,5,2,1,0,1
772,2018,AZ,Arizona,West,Commercial Sex Acts,2,0,1,0,1
773,2018,AZ,Arizona,West,Commercial Sex Acts,5,1,0,0,1
774,2018,AZ,Arizona,West,Commercial Sex Acts,8,0,3,0,1
775,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,1,0,1
776,2018,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
777,2018,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
778,2018,IL,Illinois,Midwest,Commercial Sex Acts,1,0,0,0,1
779,2018,IL,Illinois,Midwest,Commercial Sex Acts,2,0,0,0,1
780,2018,CO,Colorado,West,Commercial Sex Acts,1,0,0,0,1
781,2017,KY,Kentucky,South,Commercial Sex Acts,1,0,0,0,1
782,2018,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
783,2018,KY,Kentucky,South,Commercial Sex Acts,2,0,0,0,1
784,2019,KY,Kentucky,South,Commercial Sex Acts,1,0,1,0,1
785,2018,TX,Texas,South,Commercial Sex Acts,2,1,1,0,1
786,2019,TX,Texas,South,Commercial Sex Acts,6,0,1,0,1
787,2020,OR,Oregon,West,Commercial Sex Acts,1,0,0,0,1
788,2018,AZ,Arizona,West,Commercial Sex Acts,3,0,1,1,1
789,2018,AZ,Arizona,West,Commercial Sex Acts,3,0,0,0,1
790,2018,AZ,Arizona,West,Commercial Sex Acts,4,0,1,0,1
791,2018,AZ,Arizona,West,Commercial Sex Acts,6,0,2,1,1
792,2018,AZ,Arizona,West,Commercial Sex Acts,1,0,0,0,1
793,2019,HI,Hawaii,West,Commercial Sex Acts,2,0,0,0,1
794,2019,OH,Ohio,Midwest,Involuntary Servitude,1,0,0,0,1
795,2020,IL,Illinois,Midwest,Involuntary Servitude,1,0,0,0,1
796,2017,TX,Texas,South,Commercial Sex Acts,1,0,1,0,1
797,2020,ND,North Dakota,Midwest,Commercial Sex Acts,1,0,1,0,1
798,2019,WA,Washington,West,Commercial Sex Acts,3,0,3,0,1
799,2019,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
800,2020,WA,Washington,West,Commercial Sex Acts,1,0,1,0,1
801,2020,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
802,2020,WA,Washington,West,Involuntary Servitude,4,0,0,0,1
803,2020,WA,Washington,West,Commercial Sex Acts,2,0,0,0,1
804,2020,WA,Washington,West,Involuntary Servitude,1,0,0,0,1
805,2020,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
806,2020,WA,Washington,West,Commercial Sex Acts,2,0,0,0,1
807,2020,WA,Washington,West,Commercial Sex Acts,1,0,1,0,1
808,2020,WA,Washington,West,Commercial Sex Acts,1,0,0,0,1
809,2020,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
810,2019,NC,North Carolina,South,Involuntary Servitude,2,0,1,0,1
811,2018,TX,Texas,South,Commercial Sex Acts,6,0,1,0,1
812,2020,TX,Texas,South,Commercial Sex Acts,4,0,10,0,1
813,2020,OH,Ohio,Midwest,Commercial Sex Acts,2,0,2,0,1
814,2020,TX,Texas,South,Involuntary Servitude,1,0,1,0,1
815,2017,WI,Wisconsin,Midwest,Involuntary Servitude,3,0,1,0,1
816,2017,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,0,0,1
817,2018,WI,Wisconsin,Midwest,Involuntary Servitude,1,0,0,0,1
818,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,4,0,0,0,1
819,2018,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,1,0,1
820,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,3,0,3,0,1
821,2019,WI,Wisconsin,Midwest,Commercial Sex Acts,1,0,1,0,1
822,2019,OH,Ohio,Midwest,Involuntary Servitude,1,0,0,0,1
823,2020,OH,Ohio,Midwest,Commercial Sex Acts,1,0,0,0,1
824,2019,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
825,2020,MO,Missouri,Midwest,Commercial Sex Acts,1,0,0,0,1
826,2020,MO,Missouri,Midwest,Commercial Sex Acts,2,0,0,0,1
827,2018,TX,Texas,South,Commercial Sex Acts,8,0,0,0,1
828,2018,TX,Texas,South,Involuntary Servitude,2,0,0,0,1
829,2018,MA,Massachusetts,Northeast,Commercial Sex Acts,3,0,0,0,1
830,2018,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
831,2018,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
832,2018,TX,Texas,South,Commercial Sex Acts,3,0,1,0,1
833,2018,TX,Texas,South,Commercial Sex Acts,4,0,1,0,1
834,2018,TX,Texas,South,Commercial Sex Acts,3,0,1,1,1
835,2018,TX,Texas,South,Commercial Sex Acts,5,0,1,0,1
836,2018,TX,Texas,South,Commercial Sex Acts,4,0,2,0,1
837,2018,TX,Texas,South,Commercial Sex Acts,3,0,3,0,1
838,2019,TX,Texas,South,Commercial Sex Acts,3,0,1,0,1
839,2019,TX,Texas,South,Commercial Sex Acts,18,0,10,0,1
840,2019,TX,Texas,South,Commercial Sex Acts,4,0,2,0,1
841,2019,TX,Texas,South,Commercial Sex Acts,4,0,1,0,1
842,2019,TX,Texas,South,Involuntary Servitude,2,0,2,0,1
843,2019,TX,Texas,South,Commercial Sex Acts,4,0,2,0,1
844,2019,TX,Texas,South,Commercial Sex Acts,1,0,0,0,1
845,2020,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
846,2020,TX,Texas,South,Commercial Sex Acts,2,0,1,0,1
847,2020,TX,Texas,South,Commercial Sex Acts,3,0,0,0,1
